tool		CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171
seq-mthreaded-reduced/pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	TIMEOUT	1002.493545663	533.4236080001574	12150.325248		437460	560269		13.88	12.17	316626	0	0	0	1	0	1.00		702	300	560269	2	0	103265	851	851	851	0	0	41	0	41	12915	1.55	46	851	41	0	18806	1	14374.33	1.00	810																				
seq-mthreaded-reduced/pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	TIMEOUT	1002.375402081	573.9898380190134	12154.191872																																																											
seq-mthreaded-reduced/pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	false	unknown	58.749497819	29.63351943786256	1615.872000	6356	6378	8265		0.00	0.00	3776	0	0	0	1	0	1.00		151	109	8265	2	0	1866	22	22	22	0	0	0	0	0	0	0.00	0	22	0	0	6193	0	6182.86	NaN	22	0.333	10170	10216	0.995	3754	3778	0.994	10248	12152	891	3	1	6356	1	1	1	6356	1	1	0
seq-mthreaded-reduced/pals_lcr.6.ufo.BOUNDED-12.pals.c.p+lhb-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.6.ufo.BOUNDED-12.pals.c.v+cfa-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.6.ufo.BOUNDED-12.pals.c.v+lhb-reducer.yml	true	TIMEOUT	979.124476878	523.4986771789845	12146.438144																																																											
seq-mthreaded-reduced/pals_lcr.6.ufo.BOUNDED-12.pals.c.v+nlh-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.6.ufo.BOUNDED-12.pals.c.v+sep-reducer.yml	true	unknown	73.834689404	38.46840924699791	2863.591424	6595	6617	8505		0.00	0.00	3778	0	0	0	1	0	1.00		154	111	8505	2	0	1867	22	22	22	0	0	0	0	0	0	0.00	0	22	0	0	6430	0	6410.73	NaN	22	0.333	11099	11145	0.996	3756	3780	0.994	11176	13081	891	3	1	6595	1	1	1	6595	1	1	0
seq-mthreaded-reduced/pals_lcr.6.ufo.UNBOUNDED.pals.c.p+lhb-reducer.yml	true	TIMEOUT	1002.6893046	511.8458330719732	12140.990464																																																											
seq-mthreaded-reduced/pals_lcr.6.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	true	TIMEOUT	1002.67417338	514.2754095459823	12145.897472																																																											
seq-mthreaded-reduced/pals_lcr.6.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	true	TIMEOUT	1001.956008204	534.3920774520375	12146.774016																																																											
seq-mthreaded-reduced/pals_lcr.6.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	true	TIMEOUT	1002.295021696	565.996346428059	12158.738432																																																											
seq-mthreaded-reduced/pals_lcr.6.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	true	unknown	58.477252081	29.95923974388279	1208.016896	6323	6345	8232		0.00	0.00	3776	0	0	0	1	0	1.00		144	108	8232	2	0	1866	22	22	22	0	0	0	0	0	0	0.00	0	22	0	0	6161	0	6150.86	NaN	22	0.333	10137	10183	0.995	3754	3778	0.994	10215	12119	891	3	1	6323	1	1	1	6323	1	1	0
seq-mthreaded-reduced/pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+cfa-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+lhb-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+nlh-reducer.yml	false	TIMEOUT	969.198136674	931.8936157720163	4717.821952	269342	559973	676827		27.53	21.40	421142	0	0	0	1	0	1.00		28424	9680	676827	2	0	55530	9	9	9	0	0	9	0	9	2745	1.93	16	9	9	0	163016	1	39107.22	1.00	0	0.333	511	700	0.730	220	306	0.719	732	879	85	3	1	322	836	9701	1	322	836	9701	0
seq-mthreaded-reduced/pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+sep-reducer.yml	false	unknown	165.106830582	96.86004135687836	6045.503488	14419	14448	18491		0.00	0.00	8088	0	0	0	1	0	1.00		321	230	18491	2	0	4015	29	29	29	0	0	0	0	0	0	0.00	0	29	0	0	14253	0	14217.83	NaN	29	0.333	23916	23976	0.997	8059	8090	0.996	24008	28075	1787	3	1	14419	1	1	1	14419	1	1	0
seq-mthreaded-reduced/pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	TIMEOUT	1000.938864807	971.0285519680474	2936.926208	71980	640909	775836		27.28	21.75	486650	0	0	0	1	0	1.00		29624	9556	775836	2	0	65192	10	10	10	0	0	10	0	10	2887	1.81	18	10	10	0	286866	1	63867.50	1.00	0	0.333	450	690	0.652	203	304	0.668	723	869	85	3	1	289	249	3639	1	289	249	3639	0
seq-mthreaded-reduced/pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	false	unknown	108.006837325	58.37382166902535	2899.275776	13827	13856	17898		0.00	0.00	8086	0	0	0	1	0	1.00		297	223	17898	2	0	4014	29	29	29	0	0	0	0	0	0	0.00	0	29	0	0	13664	0	13645.97	NaN	29	0.333	21777	21837	0.997	8057	8088	0.996	21870	25936	1787	3	1	13827	1	1	1	13827	1	1	0
seq-mthreaded-reduced/pals_lcr.7.ufo.BOUNDED-14.pals.c.v+cfa-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.7.ufo.BOUNDED-14.pals.c.v+lhb-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.7.ufo.BOUNDED-14.pals.c.v+nlh-reducer.yml	true	TIMEOUT	981.051932811	943.7478158690501	4638.523392	281235	571017	689381		27.57	21.41	431806	0	0	0	1	0	1.00		29210	10056	689381	2	0	56257	9	9	9	0	0	9	0	9	2745	1.93	16	9	9	0	162984	1	39099.89	1.00	0	0.333	510	698	0.731	220	306	0.719	730	877	85	3	1	321	876	10404	1	321	876	10404	0
seq-mthreaded-reduced/pals_lcr.7.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	true																																																															
seq-mthreaded-reduced/pals_lcr.7.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	true	TIMEOUT	1000.857255343	968.8175782570615	2891.730944	81017	648770	785482		27.44	21.83	491914	0	0	0	1	0	1.00		29624	9536	785482	2	0	65931	10	10	10	0	0	10	0	10	2887	1.81	18	10	10	0	286802	1	63854.50	1.00	0	0.333	472	688	0.686	204	304	0.671	721	867	85	3	1	292	277	3868	1	292	277	3868	0
seq-mthreaded-reduced/pals_lcr.8.1.ufo.BOUNDED-16.pals.c.v+cfa-reducer.yml	false	TIMEOUT	1002.551560159	513.5615756700281	12150.722560																																																											
seq-mthreaded-reduced/pals_lcr.8.1.ufo.BOUNDED-16.pals.c.v+lhb-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.8.1.ufo.BOUNDED-16.pals.c.v+nlh-reducer.yml	false	TIMEOUT	1000.965275904	967.3458958850242	3414.056960	83534	639265	789139		27.40	21.82	451964	0	0	0	1	0	1.00		29662	9698	789139	2	0	81779	9	9	9	0	0	9	0	9	3242	2.03	17	9	9	0	292530	1	69315.11	1.00	0	0.333	516	797	0.647	239	354	0.675	830	1001	95	3	1	329	253	3913	1	329	253	3913	0
seq-mthreaded-reduced/pals_lcr.8.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false																																																															
seq-mthreaded-reduced/pals_lcr.8.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	TIMEOUT	923.753302699	656.9167550811544	12111.593472	80560	2812862	3595308		17.26	15.42	1940080	0	0	0	1	0	1.00		3411	1546	3595308	2	0	677109	520	520	520	0	0	48	0	48	29730	1.52	55	520	48	0	86065	1	78002.81	1.00	472	0.667	20345	20928	0.972	6227	6602	0.943	20962	24293	1862	3	1	9254	8	384	2	9254	8	384	1
seq-mthreaded-reduced/pals_lcr.8.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	TIMEOUT	920.040576877	886.9135681199841	1950.343168	290163	561686	691538		26.10	20.84	392014	0	0	0	1	0	1.00		29551	10386	691539	2	0	70167	8	8	8	0	0	8	0	8	2865	2.08	15	8	8	0	157505	1	41402.13	1.00	0	0.333	573	787	0.728	255	352	0.724	821	991	95	3	1	365	794	8884	1	365	794	8884	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.BOUNDED-6.pals.c.v+cfa-reducer.yml	false	unknown	66.109852369	40.698072257917374	2249.994240	1242	66885	74793		13.27	10.93	72470	0	0	0	1	0	1.00		133	9	74793	2	0	7678	22	22	22	0	0	12	0	12	1466	0.71	275	22	12	0	55222	1	3339.32	1.00	10	0.333	515	532	0.968	202	212	0.953	560	660	68	3	1	357	3	17	1	357	3	17	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.BOUNDED-6.pals.c.v+lhb-reducer.yml	false	unknown	19.480256417	9.933951533166692	433.979392	1017	1022	1338		0.00	0.00	634	0	0	0	1	0	1.00		17	6	1338	2	0	312	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	785	0	719.40	NaN	5	0.333	1467	1479	0.992	629	636	0.989	1507	1823	126	3	1	1017	1	1	1	1017	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.BOUNDED-6.pals.c.v+nlh-reducer.yml	false	unknown	12.930836758	6.569023679941893	225.767424	840	841	1092		0.00	0.00	504	0	0	0	1	0	1.00		13	5	1092	2	0	251	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	594	0	594.00	NaN	1	0.333	1123	1127	0.996	503	506	0.994	1155	1402	100	3	1	840	1	1	1	840	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	91.845791803	69.53582385694608	1725.460480	108899	116116	127105		13.79	11.99	137254	0	0	0	1	0	1.00		48	5	127105	2	0	10747	16	16	16	0	0	11	0	11	1020	0.59	41	16	11	0	1107	1	706.75	1.00	5	0.333	522	538	0.970	207	216	0.958	567	669	68	3	1	366	297	1532	1	366	297	1532	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	18.944338006	9.650522036943585	440.369152	1033	1038	1362		0.00	0.00	650	0	0	0	1	0	1.00		17	6	1362	2	0	320	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	793	0	727.40	NaN	5	0.333	1472	1484	0.992	645	652	0.989	1513	1837	126	3	1	1033	1	1	1	1033	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	11.362940136	5.845766426064074	253.222912	848	849	1104		0.00	0.00	512	0	0	0	1	0	1.00		13	5	1104	2	0	255	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	594	0	594.00	NaN	1	0.333	1123	1127	0.996	511	514	0.994	1156	1407	100	3	1	848	1	1	1	848	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.2.ufo.BOUNDED-6.pals.c.v+cfa-reducer.yml	false	unknown	16.048294649	8.199596161954105	265.744384	437	8831	10921		9.42	8.72	6976	0	0	0	1	0	1.00		80	21	10921	2	0	1875	13	13	13	0	0	11	0	11	1135	0.62	20	13	11	0	2154	1	729.92	1.00	2	0.333	507	544	0.932	199	224	0.888	572	678	80	3	1	349	1	3	1	349	1	3	0
seq-mthreaded-reduced/pals_opt-floodmax.3.2.ufo.BOUNDED-6.pals.c.v+nlh-reducer.yml	false	unknown	11.089261819	5.678463154006749	195.506176	608	609	790		0.00	0.00	364	0	0	0	1	0	1.00		13	5	790	2	0	181	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	376	0	376.00	NaN	1	0.333	827	831	0.995	363	366	0.992	859	1036	95	3	1	608	1	1	1	608	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.2.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	14.687815137	7.512401140993461	267.767808	440	7107	8867		9.47	8.74	5480	0	0	0	1	0	1.00		52	15	8867	2	0	1521	13	13	13	0	0	11	0	11	1059	0.57	38	13	11	0	1167	1	599.38	1.00	2	0.333	507	550	0.922	200	228	0.877	579	687	80	3	1	351	1	3	1	351	1	3	0
seq-mthreaded-reduced/pals_opt-floodmax.3.2.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	12.116221996	6.21457639685832	234.606592	671	673	878		0.00	0.00	412	0	0	0	1	0	1.00		13	5	878	2	0	204	2	2	2	0	0	0	0	0	0	0.00	0	2	0	0	431	0	428.00	NaN	2	0.333	919	925	0.994	410	414	0.990	954	1156	101	3	1	671	1	1	1	671	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.2.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	10.0126626	5.1465336619876325	220.790784	616	617	801		0.00	0.00	370	0	0	0	1	0	1.00		13	5	801	2	0	184	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	376	0	376.00	NaN	1	0.333	829	833	0.995	369	372	0.992	862	1042	95	3	1	616	1	1	1	616	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c.v+cfa-reducer.yml	false	unknown	70.555618162	42.7974562800955	2008.432640	1254	67043	75029		13.18	10.86	72626	0	0	0	1	0	1.00		133	9	75029	2	0	7756	22	22	22	0	0	12	0	12	1484	0.69	275	22	12	0	55234	1	3352.05	1.00	10	0.333	527	544	0.969	214	224	0.955	572	678	80	3	1	369	3	17	1	369	3	17	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c.v+lhb-reducer.yml	false	unknown	23.36671042	11.9020023138728	446.595072	1029	1034	1356		0.00	0.00	646	0	0	0	1	0	1.00		17	6	1356	2	0	318	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	793	0	733.80	NaN	5	0.333	1479	1491	0.992	641	648	0.989	1519	1841	138	3	1	1029	1	1	1	1029	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c.v+nlh-reducer.yml	false	unknown	13.002807674	6.649055158952251	259.047424	852	853	1110		0.00	0.00	516	0	0	0	1	0	1.00		13	5	1110	2	0	257	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	606	0	606.00	NaN	1	0.333	1135	1139	0.996	515	518	0.994	1167	1420	112	3	1	852	1	1	1	852	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	86.507325571	63.44641497195698	1659.281408	108911	116260	127321		13.79	11.99	137398	0	0	0	1	0	1.00		48	5	127321	2	0	10819	16	16	16	0	0	11	0	11	1038	0.57	41	16	11	0	1119	1	719.19	1.00	5	0.333	534	550	0.971	219	228	0.961	579	687	80	3	1	378	288	1532	1	378	288	1532	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	18.625234395	9.474270992912352	424.882176	1045	1050	1380		0.00	0.00	662	0	0	0	1	0	1.00		17	6	1380	2	0	326	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	801	0	741.80	NaN	5	0.333	1484	1496	0.992	657	664	0.989	1525	1855	138	3	1	1045	1	1	1	1045	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.3.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	12.12489883	6.234777107834816	257.650688	860	861	1122		0.00	0.00	524	0	0	0	1	0	1.00		13	5	1122	2	0	261	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	606	0	606.00	NaN	1	0.333	1135	1139	0.996	523	526	0.994	1168	1425	112	3	1	860	1	1	1	860	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.BOUNDED-6.pals.c.v+cfa-reducer.yml	false	unknown	72.208710379	43.248465170152485	2260.787200	1225	66849	74771		13.13	10.83	72550	0	0	0	1	0	1.00		133	9	74771	2	0	7692	22	22	22	0	0	12	0	12	1481	0.69	275	22	12	0	55205	1	3330.73	1.00	10	0.333	527	544	0.969	214	224	0.955	572	678	80	3	1	369	3	17	1	369	3	17	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.BOUNDED-6.pals.c.v+lhb-reducer.yml	false	unknown	18.351817421	9.356023966800421	423.890944	999	1004	1318		0.00	0.00	630	0	0	0	1	0	1.00		17	6	1318	2	0	310	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	767	0	701.40	NaN	5	0.333	1449	1461	0.992	625	632	0.989	1489	1803	136	3	1	999	1	1	1	999	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.BOUNDED-6.pals.c.v+nlh-reducer.yml	false	unknown	10.990662519	5.642796657048166	237.572096	822	823	1072		0.00	0.00	500	0	0	0	1	0	1.00		13	5	1072	2	0	249	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	576	0	576.00	NaN	1	0.333	1105	1109	0.996	499	502	0.994	1137	1382	110	3	1	822	1	1	1	822	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	92.776246197	69.33829186903313	1634.496512	108882	116229	127274		13.79	11.99	137462	0	0	0	1	0	1.00		48	5	127274	2	0	10803	16	16	16	0	0	11	0	11	1038	0.57	41	16	11	0	1117	1	709.56	1.00	5	0.333	534	550	0.971	219	228	0.961	579	687	80	3	1	378	288	1532	1	378	288	1532	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	26.271946481	13.34542731801048	438.960128	1015	1020	1342		0.00	0.00	646	0	0	0	1	0	1.00		17	6	1342	2	0	318	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	775	0	709.40	NaN	5	0.333	1454	1466	0.992	641	648	0.989	1495	1817	136	3	1	1015	1	1	1	1015	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	11.780262973	6.028947836020961	231.530496	830	831	1084		0.00	0.00	508	0	0	0	1	0	1.00		13	5	1084	2	0	253	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	576	0	576.00	NaN	1	0.333	1105	1109	0.996	507	510	0.994	1138	1387	110	3	1	830	1	1	1	830	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c.v+cfa-reducer.yml	true	unknown	58.565310137	35.91170575795695	2314.203136	1254	67041	75027		13.18	10.86	72626	0	0	0	1	0	1.00		133	9	75027	2	0	7756	22	22	22	0	0	12	0	12	1484	0.69	275	22	12	0	55234	1	3351.32	1.00	10	0.333	527	544	0.969	214	224	0.955	572	678	80	3	1	369	3	17	1	369	3	17	0
seq-mthreaded-reduced/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c.v+lhb-reducer.yml	true	unknown	22.138594795	11.265538110164925	427.200512	1029	1034	1356		0.00	0.00	646	0	0	0	1	0	1.00		17	6	1356	2	0	318	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	797	0	731.40	NaN	5	0.333	1479	1491	0.992	641	648	0.989	1519	1841	138	3	1	1029	1	1	1	1029	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c.v+nlh-reducer.yml	true	unknown	11.73476901	6.025828282115981	252.014592	852	853	1110		0.00	0.00	516	0	0	0	1	0	1.00		13	5	1110	2	0	257	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	606	0	606.00	NaN	1	0.333	1135	1139	0.996	515	518	0.994	1167	1420	112	3	1	852	1	1	1	852	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	true	unknown	22.218567864	11.306835822062567	451.723264	1045	1050	1380		0.00	0.00	662	0	0	0	1	0	1.00		17	6	1380	2	0	326	5	5	5	0	0	0	0	0	0	0.00	0	5	0	0	805	0	739.40	NaN	5	0.333	1484	1496	0.992	657	664	0.989	1525	1855	138	3	1	1045	1	1	1	1045	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	true	unknown	11.350981615	5.7777413520962	232.812544	860	861	1122		0.00	0.00	524	0	0	0	1	0	1.00		13	5	1122	2	0	261	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	606	0	606.00	NaN	1	0.333	1135	1139	0.996	523	526	0.994	1168	1425	112	3	1	860	1	1	1	860	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.1.ufo.BOUNDED-8.pals.c.v+cfa-reducer.yml	false	unknown	134.026136093	87.7811594849918	6233.853952	3053	222548	263621		15.61	13.37	193298	0	0	0	1	0	1.00		1600	300	263621	2	0	39278	39	39	39	0	0	15	0	15	2909	0.54	292	39	15	0	104211	1	7002.26	1.00	24	0.333	1195	1214	0.984	507	518	0.979	1243	1496	131	3	1	906	3	29	1	906	3	29	0
seq-mthreaded-reduced/pals_opt-floodmax.4.1.ufo.BOUNDED-8.pals.c.v+nlh-reducer.yml	false	unknown	17.65791524	9.06363046192564	347.533312	2062	2063	2666		0.00	0.00	1208	0	0	0	1	0	1.00		17	5	2666	2	0	603	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	1660	0	1660.00	NaN	1	0.333	2660	2664	0.998	1207	1210	0.998	2693	3292	201	3	1	2062	1	1	1	2062	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	188.287877313	151.0756094472017	4076.216320	208517	232616	263473		17.81	15.96	244924	0	0	0	1	0	1.00		106	10	263473	2	0	30126	26	26	26	0	0	14	0	14	2133	0.37	64	26	14	0	2934	1	1965.00	1.00	12	0.333	1206	1224	0.985	514	524	0.981	1254	1510	131	3	1	919	226	2041	1	919	226	2041	0
seq-mthreaded-reduced/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	50.082632684	25.284205818083137	1681.764352	2588	2600	3388		0.00	0.00	1578	0	0	0	1	0	1.00		33	8	3388	2	0	777	12	12	12	0	0	0	0	0	0	0.00	0	12	0	0	2191	0	2088.25	NaN	12	0.333	3755	3781	0.993	1566	1580	0.991	3811	4606	264	3	1	2588	1	1	1	2588	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	19.627654181	9.952766849892214	364.400640	2080	2081	2693		0.00	0.00	1226	0	0	0	1	0	1.00		18	6	2693	2	0	612	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	1666	0	1666.00	NaN	1	0.333	2668	2672	0.999	1225	1228	0.998	2702	3310	201	3	1	2080	1	1	1	2080	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c.v+cfa-reducer.yml	false	unknown	37.40450624	19.003544319886714	536.571904	1421	60658	74802		11.01	10.14	45194	0	0	0	1	0	1.00		383	129	74802	2	0	13490	16	16	16	0	0	14	0	14	2325	0.44	40	16	14	0	19677	1	3921.38	1.00	2	0.333	1194	1238	0.964	513	542	0.946	1267	1532	155	3	1	905	1	5	1	905	1	5	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c.v+lhb-reducer.yml	false	unknown	22.144209611	11.256310059921816	411.672576	1784	1786	2314		0.00	0.00	1058	0	0	0	1	0	1.00		17	6	2314	2	0	527	2	2	2	0	0	0	0	0	0	0.00	0	2	0	0	1399	0	1396.00	NaN	2	0.333	2337	2343	0.997	1056	1060	0.996	2372	2897	208	3	1	1784	1	1	1	1784	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c.v+nlh-reducer.yml	false	unknown	15.42617322	7.852781761903316	302.567424	1689	1690	2186		0.00	0.00	994	0	0	0	1	0	1.00		17	6	2186	2	0	496	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	1304	0	1304.00	NaN	1	0.333	2183	2187	0.998	993	996	0.997	2216	2708	201	3	1	1689	1	1	1	1689	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	false	unknown	32.66254006	16.560407883953303	535.691264	1428	26181	32906		11.05	10.17	18296	0	0	0	1	0	1.00		125	31	32906	2	0	5969	16	16	16	0	0	14	0	14	2181	0.36	64	16	14	0	3321	1	1773.38	1.00	2	0.333	1196	1248	0.958	515	548	0.940	1278	1546	155	3	1	909	1	5	1	909	1	5	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	false	unknown	17.979418247	9.140539893880486	385.019904	1806	1808	2346		0.00	0.00	1078	0	0	0	1	0	1.00		18	6	2346	2	0	537	2	2	2	0	0	0	0	0	0	0.00	0	2	0	0	1409	0	1406.00	NaN	2	0.333	2351	2357	0.997	1076	1080	0.996	2387	2922	208	3	1	1806	1	1	1	1806	1	1	0
seq-mthreaded-reduced/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	false	unknown	18.430566175	9.411403759149835	340.008960	1705	1706	2209		0.00	0.00	1008	0	0	0	1	0	1.00		18	6	2209	2	0	503	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	1308	0	1308.00	NaN	1	0.333	2191	2195	0.998	1007	1010	0.997	2225	2724	201	3	1	1705	1	1	1	1705	1	1	0
